EID,Date,Breed,Treatment,Mob,Sex,Weight,PWeight,GrowthPBS,FinalPweight,FinalGrowthPBS,FinalDailyGrowth,FeedIntakeKgd,FeedIntakePCT,Methane,AnimalValue,AnimalProd,FeedIntakeKgdSum,FinalGrowthPBSSum,AnimalProdSum,MethaneSum,MethaneSupplSum,CarcassWeight,DressedCarcass
982 123779388453,23/07/2023,British X,,Back,Steer,,,,508.3501329,-2.077809797,,4.693756426,0.923331405,97.16075802,2135,-8.73,334.8663264,-257.4252877,,,,276.2480772,268.0530251
982 123779388453,24/07/2023,British X,,Back,Steer,,,,507.7533883,-2.058327554,,4.715464777,0.928691937,97.61012087,2133,-8.64,339.5817911,-259.4836152,,,,275.993488,267.7383616
982 123779388453,25/07/2023,British X,,Back,Steer,,,,507.1566436,-2.038845312,,4.73721515,0.93407337,98.06035361,2130,-8.56,344.3190063,-261.5224606,,,,275.7388989,267.4236982
982 123779388453,26/07/2023,British X,,Back,Steer,,,,506.559899,-2.019363069,,4.759007492,0.939475766,98.51145508,2128,-8.48,349.0780138,-263.5418236,,,,275.4843097,267.1090347
982 123779388453,27/07/2023,British X,,Back,Steer,,,,505.9631543,-1.999880826,,4.780841746,0.94489919,98.96342414,2125,-8.4,353.8588555,-265.5417045,,,,275.2297205,266.7943713
982 123779388453,28/07/2023,British X,,Back,Steer,,,,505.3664097,-1.980398583,,4.802717857,0.950343704,99.41625963,2123,-8.32,358.6615734,-267.522103,,,,274.9751314,266.4797078
982 123779388453,29/07/2023,British X,,Back,Steer,,,,504.769665,-1.96091634,,4.824635769,0.955809373,99.86996041,2120,-8.24,363.4862092,-269.4830194,,,,274.7205422,266.1650444
982 123779388453,30/07/2023,British X,,Back,Steer,,,,504.1729204,-1.941434097,,4.846595427,0.96129626,100.3245253,2118,-8.15,368.3328046,-271.4244535,,,,274.465953,265.8503809
982 123779388453,31/07/2023,British X,,Back,Steer,,,,503.5761757,-1.921951855,,4.868596775,0.96680443,100.7799532,2115,-8.07,373.2014014,-273.3464053,,,,274.2113638,265.5357175
982 123779388453,01/08/2023,British X,,Back,Steer,,,,502.9794311,-1.902469612,,4.890639758,0.972333948,101.236243,2113,-7.99,378.0920411,-275.2488749,,,,273.9567747,265.221054
982 123779388453,02/08/2023,British X,,Back,Steer,,,,502.3826864,-1.882987369,,4.912724321,0.977884878,101.6933934,2110,-7.91,383.0047654,-277.1318623,,,,273.7021855,264.9063905
982 123779388453,03/08/2023,British X,,Back,Steer,,,,501.7859418,-1.863505126,,4.934850407,0.983457287,102.1514034,2108,-7.83,387.9396158,-278.9953674,,,,273.4475963,264.5917271
982 123779388453,04/08/2023,British X,,Back,Steer,,,,501.1891971,-1.844022883,,4.957017962,0.989051239,102.6102718,2105,-7.74,392.8966338,-280.8393903,,,,273.1930072,264.2770636
982 123779388453,05/08/2023,British X,,Back,Steer,,,,500.5924525,-1.824540641,,4.979226931,0.994666801,103.0699975,2102,-7.66,397.8758607,-282.663931,,,,272.938418,263.9624002
982 123779388453,06/08/2023,British X,,Back,Steer,,,,499.9957078,-1.805058398,,5.001477257,1.000304038,103.5305792,2100,-7.58,402.877338,-284.4689894,,,,272.6838288,263.6477367
982 123779388453,07/08/2023,British X,,Back,Steer,,,,499.3989632,-1.785576155,,5.023768886,1.005963019,103.9920159,2097,-7.5,407.9011069,-286.2545655,,,,272.4292397,263.3330733
982 123779388453,08/08/2023,British X,,Back,Steer,,,,498.8022185,-1.766093912,,5.046101762,1.011643809,104.4543065,2095,-7.42,412.9472086,-288.0206594,,,,272.1746505,263.0184098
982 123779388453,09/08/2023,British X,,Back,Steer,,,,498.2054739,-1.746611669,,5.068475831,1.017346476,104.9174497,2092,-7.34,418.0156845,-289.7672711,,,,271.9200613,262.7037464
982 123779388453,10/08/2023,British X,,Back,Steer,,,,497.6087292,-1.727129426,,5.090891035,1.023071087,105.3814444,2090,-7.25,423.1065755,-291.4944005,,,,271.6654722,262.3890829
982 123779388453,11/08/2023,British X,,Back,Steer,,,,497.0119846,-1.707647184,,5.113347322,1.028817711,105.8462896,2087,-7.17,428.2199228,-293.2020477,,,,271.410883,262.0744195
982 123779388453,12/08/2023,British X,,Back,Steer,,,,496.4152399,-1.688164941,,5.135844634,1.034586415,106.3119839,2085,-7.09,433.3557675,-294.8902126,,,,271.1562938,261.759756
982 123779388453,13/08/2023,British X,,Back,Steer,,,,495.8184953,-1.668682698,,5.158382918,1.040377268,106.7785264,2082,-7.01,438.5141504,-296.5588953,,,,270.9017046,261.4450926
982 123779388453,14/08/2023,British X,,Back,Steer,,,,495.2217506,-1.649200455,,5.180962117,1.04619034,107.2459158,2080,-6.93,443.6951125,-298.2080958,,,,270.6471155,261.1304291
982 123779388453,15/08/2023,British X,,Back,Steer,,,,494.625006,-1.629718212,,5.203582177,1.052025699,107.7141511,2077,-6.84,448.8986947,-299.837814,,,,270.3925263,260.8157657
982 123779388453,16/08/2023,British X,,Back,Steer,,,,494.0282613,-1.610235969,,5.226243043,1.057883415,108.183231,2075,-6.76,454.1249377,-301.44805,,,,270.1379371,260.5011022
982 123779388453,17/08/2023,British X,,Back,Steer,,,,493.4315167,-1.590753727,,5.248944659,1.063763558,108.6531544,2072,-6.68,459.3738824,-303.0388037,,,,269.883348,260.1864388
982 123779388453,18/08/2023,British X,,Back,Steer,,,,492.834772,-1.571271484,,5.27168697,1.069666198,109.1239203,2070,-6.6,464.6455693,-304.6100752,,,,269.6287588,259.8717753
982 123779388453,19/08/2023,British X,,Back,Steer,,,,492.2380274,-1.551789241,,5.294469921,1.075591406,109.5955274,2067,-6.52,469.9400393,-306.1618644,,,,269.3741696,259.5571118
982 123779388453,20/08/2023,British X,,Back,Steer,,,,491.6412827,-1.532306998,,5.317293458,1.081539253,110.0679746,2065,-6.44,475.2573327,-307.6941714,,,,269.1195805,259.2424484
982 123779388453,21/08/2023,British X,,Back,Steer,,,,491.0445381,-1.512824755,,5.340157525,1.08750981,110.5412608,2062,-6.35,480.5974903,-309.2069962,,,,268.8649913,258.9277849
982 123779388453,22/08/2023,British X,,Back,Steer,,,,490.4477935,-1.493342512,,5.363062066,1.093503149,111.0153848,2060,-6.27,485.9605523,-310.7003387,,,,268.6104021,258.6131215
982 123779388453,23/08/2023,British X,,Back,Steer,,,,489.8510488,-1.47386027,,5.386007028,1.099519342,111.4903455,2057,-6.19,491.3465593,-312.174199,,,,268.355813,258.298458
982 123779388453,24/08/2023,British X,,Back,Steer,,,,489.2543042,-1.454378027,,5.408992355,1.105558461,111.9661418,2055,-6.11,496.7555517,-313.628577,,,,268.1012238,257.9837946
982 123779388453,25/08/2023,British X,,Back,Steer,,,,488.6575595,-1.434895784,,5.432017992,1.111620579,112.4427724,2052,-6.03,502.1875697,-315.0634728,,,,267.8466346,257.6691311
982 123779388453,26/08/2023,British X,,Back,Steer,,,,488.0608149,-1.415413541,,5.455083884,1.117705769,112.9202364,2050,-5.94,507.6426536,-316.4788863,,,,267.5920454,257.3544677
982 123779388453,27/08/2023,British X,,Back,Steer,,,,487.4640702,-1.395931298,,5.478189977,1.123814105,113.3985325,2047,-5.86,513.1208436,-317.8748176,,,,267.3374563,257.0398042
982 123779388453,28/08/2023,British X,,Back,Steer,,,,486.8673256,-1.376449056,,5.501336215,1.12994566,113.8776596,2045,-5.78,518.6221798,-319.2512667,,,,267.0828671,256.7251408
982 123779388453,29/08/2023,British X,,Back,Steer,,,,486.2705809,-1.356966813,,5.524522543,1.136100509,114.3576166,2042,-5.7,524.1467023,-320.6082335,,,,266.8282779,256.4104773
982 123779388453,30/08/2023,British X,,Back,Steer,,,,485.6738363,-1.33748457,,5.547748907,1.142278725,114.8384024,2040,-5.62,529.6944512,-321.9457181,,,,266.5736888,256.0958139
982 123779388453,31/08/2023,British X,,Back,Steer,,,,485.0770916,-1.318002327,,5.571015252,1.148480385,115.3200157,2037,-5.54,535.2654665,-323.2637204,,,,266.3190996,255.7811504
982 123779388453,01/09/2023,British X,,Back,Steer,,,,484.480347,-1.298520084,,5.594321522,1.154705564,115.8024555,2035,-5.45,540.859788,-324.5622405,,,,266.0645104,255.466487
982 123779388453,02/09/2023,British X,,Back,Steer,,,,483.8836023,-1.279037841,,5.617667664,1.160954336,116.2857206,2032,-5.37,546.4774557,-325.8412783,,,,265.8099213,255.1518235
982 123779388453,03/09/2023,British X,,Back,Steer,,,,483.2868577,-1.259555599,,5.641053622,1.167226779,116.76981,2030,-5.29,552.1185093,-327.1008339,,,,265.5553321,254.83716
982 123779388453,04/09/2023,British X,,Back,Steer,,,,482.690113,-1.240073356,,5.664479342,1.173522968,117.2547224,2027,-5.21,557.7829886,-328.3409073,,,,265.3007429,254.5224966
982 123779388453,05/09/2023,British X,,Back,Steer,,,,482.0933684,-1.220591113,,5.687944769,1.179842981,117.7404567,2025,-5.13,563.4709334,-329.5614984,,,,265.0461537,254.2078331
982 123779388453,06/09/2023,British X,,Back,Steer,,,,481.4966237,-1.20110887,,5.711449848,1.186186895,118.2270119,2022,-5.04,569.1823832,-330.7626072,,,,264.7915646,253.8931697
982 123779388453,07/09/2023,British X,,Back,Steer,,,,480.8998791,-1.181626627,,5.734994525,1.192554786,118.7143867,2020,-4.96,574.9173778,-331.9442339,,,,264.5369754,253.5785062
982 123779388453,08/09/2023,British X,,Back,Steer,,,,480.3031344,-1.162144384,,5.758578744,1.198946734,119.20258,2017,-4.88,580.6759565,-333.1063783,,,,264.2823862,253.2638428
982 123779388453,09/09/2023,British X,,Back,Steer,,,,479.7063898,-1.142662142,,5.782202452,1.205362817,119.6915907,2015,-4.8,586.458159,-334.2490404,,,,264.0277971,252.9491793
982 123779388453,10/09/2023,British X,,Back,Steer,,,,479.1096451,-1.123179899,,5.805865593,1.211803113,120.1814178,2012,-4.72,592.2640246,-335.3722203,,,,263.7732079,252.6345159
982 123779388453,11/09/2023,British X,,Back,Steer,,,,478.5129005,-1.103697656,,5.829568113,1.218267701,120.6720599,2010,-4.64,598.0935927,-336.475918,,,,263.5186187,252.3198524
982 123779388453,12/09/2023,British X,,Back,Steer,,,,477.9161558,-1.084215413,,5.853309957,1.224756662,121.1635161,2007,-4.55,603.9469026,-337.5601334,,,,263.2640296,252.005189
982 123779388453,13/09/2023,British X,,Back,Steer,,,,477.3194112,-1.06473317,,5.877091071,1.231270075,121.6557852,2005,-4.47,609.8239937,-338.6248665,,,,263.0094404,251.6905255
982 123779388453,14/09/2023,British X,,Back,Steer,,,,476.7226665,-1.045250928,,5.9009114,1.23780802,122.148866,2002,-4.39,615.7249051,-339.6701175,,,,262.7548512,251.3758621
982 123779388453,15/09/2023,British X,,Back,Steer,,,,476.1259219,-1.025768685,,5.92477089,1.244370579,122.6427574,2000,-4.31,621.649676,-340.6958862,,,,262.5002621,251.0611986
982 123779388453,16/09/2023,British X,,Back,Steer,,,,475.5291772,-1.006286442,,5.948669487,1.250957832,123.1374584,1997,-4.23,627.5983455,-341.7021726,,,,262.2456729,250.7465352
982 123779388453,17/09/2023,British X,,Back,Steer,,,,474.9324326,-0.986804199,,5.972607134,1.257569861,123.6329677,1995,-4.14,633.5709526,-342.6889768,,,,261.9910837,250.4318717
982 123779388453,18/09/2023,British X,,Back,Steer,,,,474.3356879,-0.967321956,,5.99658378,1.264206749,124.1292842,1992,-4.06,639.5675364,-343.6562987,,,,261.7364945,250.1172083
982 123779388453,19/09/2023,British X,,Back,Steer,,,,473.7389433,-0.947839713,,6.020599367,1.270868577,124.6264069,1990,-3.98,645.5881358,-344.6041385,,,,261.4819054,249.8025448
982 123779388453,20/09/2023,British X,,Back,Steer,,,,473.1421986,-0.928357471,,6.044653844,1.277555429,125.1243346,1987,-3.9,651.6327896,-345.5324959,,,,261.2273162,249.4878813
982 123779388453,21/09/2023,British X,,Back,Steer,,,,472.545454,-0.908875228,,6.068747154,1.284267387,125.6230661,1985,-3.82,657.7015368,-346.4413712,,,,260.972727,249.1732179
982 123779388453,22/09/2023,British X,,Back,Steer,,,,471.9487093,-0.889392985,,6.092879244,1.291004536,126.1226003,1982,-3.74,663.794416,-347.3307641,,,,260.7181379,248.8585544
982 123779388453,23/09/2023,British X,,Back,Steer,,,,471.3519647,-0.869910742,,6.117050059,1.297766959,126.6229362,1980,-3.65,669.9114661,-348.2006749,,,,260.4635487,248.543891
982 123779388453,24/09/2023,British X,,Back,Steer,,,,470.75522,-0.850428499,,6.141259544,1.304554742,127.1240726,1977,-3.57,676.0527256,-349.0511034,,,,260.2089595,248.2292275
982 123779388453,25/09/2023,British X,,Back,Steer,,,,470.1584754,-0.830946256,,6.165507647,1.311367968,127.6260083,1975,-3.49,682.2182332,-349.8820496,,,,259.9543704,247.9145641
982 123779388453,26/09/2023,British X,,Back,Steer,,,,469.5617308,-0.811464014,,6.189794311,1.318206725,128.1287422,1972,-3.41,688.4080276,-350.6935137,,,,259.6997812,247.5999006
982 123779388453,27/09/2023,British X,,Back,Steer,,,,468.9649861,-0.791981771,,6.214119484,1.325071097,128.6322733,1970,-3.33,694.622147,-351.4854954,,,,259.445192,247.2852372
982 123779388453,28/09/2023,British X,,Back,Steer,,,,468.3682415,-0.772499528,,6.23848311,1.33196117,129.1366004,1967,-3.24,700.8606301,-352.257995,,,,259.1906029,246.9705737
982 123779388453,29/09/2023,British X,,Back,Steer,,,,467.7714968,-0.753017285,,6.262885136,1.338877033,129.6417223,1965,-3.16,707.1235153,-353.0110122,,,,258.9360137,246.6559103
982 123779388453,30/09/2023,British X,,Back,Steer,,,,467.1747522,-0.733535042,,6.287325507,1.345818771,130.147638,1962,-3.08,713.4108408,-353.7445473,,,,258.6814245,246.3412468
982 123779388453,01/10/2023,British X,,Back,Steer,,,,466.5780075,-0.714052799,,6.311804168,1.352786472,130.6543463,1960,-3,719.722645,-354.4586001,,,,258.4268353,246.0265834
982 123779388453,02/10/2023,British X,,Back,Steer,,,,465.9812629,-0.694570557,,6.336321067,1.359780226,131.1618461,1957,-2.92,726.058966,-355.1531706,,,,258.1722462,245.7119199
982 123779388453,03/10/2023,British X,,Back,Steer,,,,465.3845182,-0.675088314,,6.360876149,1.366800119,131.6701363,1955,-2.84,732.4198422,-355.828259,,,,257.917657,245.3972565
982 123779388453,04/10/2023,British X,,Back,Steer,,,,464.7877736,-0.655606071,,6.385469359,1.373846242,132.1792157,1952,-2.75,738.8053115,-356.483865,,,,257.6630678,245.082593
982 123779388453,05/10/2023,British X,,Back,Steer,,,,464.1910289,-0.636123828,,6.410100643,1.380918683,132.6890833,1950,-2.67,745.2154122,-357.1199889,,,,257.4084787,244.7679295
982 123779388453,06/10/2023,British X,,Back,Steer,,,,463.5942843,-0.616641585,,6.434769948,1.388017533,133.1997379,1947,-2.59,751.6501821,-357.7366304,,,,257.1538895,244.4532661
982 123779388453,07/10/2023,British X,,Back,Steer,463,462.9975396,-0.597159343,462.9975396,-0.597159343,-0.596744649,6.459477219,1.395142882,133.7111784,1945,-2.51,758.1096593,-358.3337898,,,,256.8993003,244.1386026
982 123779388469,11/10/2023,British X,,Back,Heifer,450,446.8048543,-1.323252743,446.8048543,-1.323252743,,5.187550689,1.16103275,107.3822993,1877,-5.56,5.187550689,-1.323252743,,0.107382299,,249.991015,235.6001997
982 123779388469,12/10/2023,British X,,Back,Heifer,,,,454.6293048,0.98391699,,9.129840565,2.008194472,188.9876997,1909,4.13,14.31739125,-0.339335752,,,,253.3291603,239.7260324
982 123779388469,13/10/2023,British X,,Back,Heifer,,,,462.4537553,3.291086723,,14.17663563,3.065525031,293.4563575,1942,13.82,28.49402688,2.95175097,,,,256.6673056,243.8518652
982 123779388469,14/10/2023,British X,,Back,Heifer,,,,470.2782057,5.598256455,,20.32651546,4.322232076,420.7588699,1975,23.51,48.82054234,8.550007425,,,,260.0054509,247.9776979
982 123779388469,15/10/2023,British X,,Back,Heifer,530,478.1026562,7.905426188,478.1026562,7.905426188,7.824450468,27.57806024,5.768229874,570.865847,2008,33.2,76.39860258,16.45543361,,,,263.3435962,252.1035306
982 123779388469,16/10/2023,British X,,Back,Heifer,433,486.5809051,7.831095878,486.5809051,7.831095878,8.478248941,27.51310883,5.654374954,569.5213529,2044,32.89,103.9117114,24.28652949,,,,266.9606716,256.5741113
982 123779388472,06/10/2023,British X,,Back,Heifer,399,398.5565156,-2.103595542,398.5565156,-2.103595542,,3.681835712,0.923792629,76.21399924,1674,-8.84,3.681835712,-2.103595542,,0.076213999,,229.4068263,210.1588507
982 123779388472,07/10/2023,British X,,Back,Heifer,,,,401.6425937,-1.36045714,,4.66771603,1.16215663,96.62172183,1687,-5.71,8.349551742,-3.464052682,,,,230.7234398,211.7861397
982 123779388472,08/10/2023,British X,,Back,Heifer,,,,404.7286719,-0.617318739,,5.770175658,1.425689866,119.4426361,1700,-2.59,14.1197274,-4.081371421,,,,232.0400533,213.4134287
982 123779388472,09/10/2023,British X,,Back,Heifer,,,,407.81475,0.125819663,,6.989142796,1.713803337,144.6752559,1713,0.53,21.1088702,-3.955551758,,,,233.3566668,215.0407177
982 123779388472,10/10/2023,British X,,Back,Heifer,,,,410.9008282,0.868958065,,8.32454566,2.025925744,172.3180952,1726,3.65,29.43341586,-3.086593693,,,,234.6732803,216.6680067
982 123779388472,11/10/2023,British X,,Back,Heifer,,,,413.9869063,1.612096466,,9.77631248,2.361502823,202.3696683,1739,6.77,39.20972834,-1.474497227,,,,235.9898938,218.2952957
982 123779388472,12/10/2023,British X,,Back,Heifer,,,,417.0729844,2.355234868,,11.3443715,2.719996721,234.8284901,1752,9.89,50.55409984,0.880737641,,,,237.3065073,219.9225847
982 123779388472,13/10/2023,British X,,Back,Heifer,417,420.1590626,3.09837327,420.1590626,3.09837327,3.086078138,13.02865099,3.10088539,269.6930754,1765,13.01,63.58275082,3.979110911,,,,238.6231209,221.5498737
982 123779388524,07/10/2023,British X,,Back,Heifer,377,386.1211824,-2.756136033,386.1211824,-2.756136033,,2.829710854,0.732855638,58.57501468,1622,-11.58,2.829710854,-2.756136033,,0.058575015,,224.10154,203.6016995
982 123779388524,08/10/2023,British X,,Back,Heifer,384,384.6007609,-1.478330157,384.6007609,-1.478330157,-1.520421501,4.329842325,1.125801809,89.62773612,1615,-6.21,7.159553179,-4.23446619,,,,223.4528826,202.7999812
982 123779388524,09/10/2023,British X,,Back,Heifer,390,383.9553216,-0.622110119,383.9553216,-0.622110119,-0.645439249,5.5173128,1.436967399,114.208375,1613,-2.61,12.67686598,-4.856576309,,,,223.1775189,202.4596411
982 123779388524,10/10/2023,British X,,Back,Heifer,385,383.6761074,-0.304136554,383.6761074,-0.304136554,-0.279214253,5.994404937,1.562360757,124.0841822,1611,-1.28,18.67127092,-5.160712863,,,,223.0583977,202.3124114
982 123779388524,11/10/2023,British X,,Back,Heifer,380,383.4099261,-0.259865135,383.4099261,-0.259865135,-0.266181301,6.059549891,1.580436363,125.4326827,1610,-1.09,24.73082081,-5.420577998,,,,222.9448368,202.172054
982 123779388524,12/10/2023,British X,,Back,Heifer,,,,383.1032057,-0.293456201,-0.326989906,6.003739168,1.567133628,124.2774008,1609,-1.23,30.73455998,-5.714034199,,,,222.8139807,202.0103204
982 123779388524,13/10/2023,British X,,Back,Heifer,384,382.7964853,-0.327047267,382.7964853,-0.327047267,-0.306720371,5.948184268,1.553876406,123.1274143,1608,-1.37,36.68274424,-6.041081467,,,,222.6831245,201.8485867
982 123779388524,14/10/2023,British X,,Back,Heifer,,,,382.2898658,-0.37566488,-0.573252572,5.867455638,1.534818514,121.4563317,1606,-1.58,42.55019988,-6.416746346,,,,222.4669855,201.5814462
982 123779388524,15/10/2023,British X,,Back,Heifer,,,,381.7832463,-0.424282492,-0.639885622,5.78727216,1.515852834,119.7965337,1603,-1.78,48.33747204,-6.841028839,,,,222.2508464,201.3143058
982 123779388524,16/10/2023,British X,,Back,Heifer,381,381.2766268,-0.472900105,381.2766268,-0.472900105,-0.506619521,5.707633966,1.496979769,118.1480231,1601,-1.99,54.04510601,-7.313928944,,,,222.0347073,201.0471653
982 123779388526,06/10/2023,British X,,Back,Heifer,518,519.6797752,-0.337565139,519.6797752,-0.337565139,,7.48481384,1.440274222,154.9356465,2183,-1.42,7.48481384,-0.337565139,,0.154935646,,281.0816425,274.0271454
982 123779388526,07/10/2023,British X,,Back,Heifer,,,,521.8399152,0.996673271,,9.98611422,1.913635567,206.7125643,2192,4.19,17.47092806,0.659108132,,,,282.003223,275.1661873
982 123779388526,08/10/2023,British X,,Back,Heifer,534,524.0000552,2.330911681,524.0000552,2.330911681,2.160140027,12.84720419,2.451756267,265.9371268,2201,9.79,30.31813225,2.990019812,,,,282.9248036,276.3052291
982 123779388526,09/10/2023,British X,,Back,Heifer,,,,527.1149519,2.650212961,3.592275049,13.6198531,2.583848752,281.9309593,2214,11.13,43.93798536,5.640232773,,,,284.2537119,277.9477141
982 123779388526,10/10/2023,British X,,Back,Heifer,526,530.2298486,2.96951424,530.2298486,2.96951424,3.114896708,14.41467954,2.718571875,298.3838664,2227,12.47,58.35266489,8.609747013,,,,285.5826203,279.5901992
982 123779388526,11/10/2023,British X,,Back,Heifer,528,533.9398899,3.503252095,533.9398899,3.503252095,3.710041281,15.77180203,2.953853482,326.476302,2243,14.71,74.12446692,12.11299911,,,,287.1654352,281.5465039
982 123779388526,12/10/2023,British X,,Back,Heifer,536,537.9335048,3.867387681,537.9335048,3.867387681,3.993614918,16.75327808,3.114377135,346.7928562,2259,16.24,90.877745,15.98038679,,,,288.8692312,283.6523371
982 123779388526,13/10/2023,British X,,Back,Heifer,534,541.5812468,4.202198756,541.5812468,4.202198756,3.647741976,17.68088821,3.264678811,365.994386,2275,17.65,108.5586332,20.18258555,,,,290.4254673,285.5757914
982 123779388526,14/10/2023,British X,,Back,Heifer,558,546.6468519,4.553352902,546.6468519,4.553352902,5.065605103,18.69821824,3.420529757,387.0531175,2296,19.12,127.2568514,24.73593845,,,,292.5866064,288.246885
982 123779388526,15/10/2023,British X,,Back,Heifer,,,,551.3153646,4.815444669,4.469966451,19.48843168,3.534897254,403.4105358,2316,20.22,146.7452831,29.55138312,,,,294.578334,290.7085917
982 123779388526,16/10/2023,British X,,Back,Heifer,556,555.9838772,5.077536437,555.9838772,5.077536437,4.668512668,20.29397799,3.650101887,420.0853445,2335,21.33,167.0392611,34.62891955,,,,296.5700615,293.1702985
982 123779388527,12/10/2023,British X,,Back,Heifer,456,457.3444335,-1.612865919,457.3444335,-1.612865919,,4.881734452,1.067408739,101.0519032,1921,-6.77,4.881734452,-1.612865919,,0.101051903,,254.4875157,241.1577198
982 123779388527,13/10/2023,British X,,Back,Heifer,,,,460.1241208,-0.172503829,,7.124457092,1.548377225,147.4762618,1933,-0.72,12.00619154,-1.785369748,,,,255.6734136,242.6234489
982 123779388527,14/10/2023,British X,,Back,Heifer,,,,462.903808,1.267858261,,9.789582227,2.114819981,202.6443521,1944,5.33,21.79577377,-0.517511488,,,,256.8593116,244.089178
982 123779388527,15/10/2023,British X,,Back,Heifer,470,465.6834953,2.708220351,465.6834953,2.708220351,2.779687277,12.87699904,2.765182613,266.5538802,1956,11.37,34.67277282,2.190708863,,,,258.0452096,245.5549071
982 123779388530,12/10/2023,British X,,Back,Heifer,304,304.0003139,-9.874959635,304.0003139,-9.874959635,,0.617376278,0.203084092,12.77968895,1277,-41.47,0.617376278,-9.874959635,,0.012779689,,189.0663139,160.2993655
982 123779388533,08/10/2023,British X,,Back,Heifer,411,409.6243598,-1.951283753,409.6243598,-1.951283753,,3.975161516,0.970440703,82.28584339,1720,-8.2,3.975161516,-1.951283753,,0.082285843,,234.1287006,215.9949249
982 123779388533,09/10/2023,British X,,Back,Heifer,,,,404.9359822,-3.373107652,,2.3548445,0.581535009,48.74528115,1701,-14.17,6.330006016,-5.324391405,,,,232.1284981,213.5227434
982 123779388533,10/10/2023,British X,,Back,Heifer,398,400.2476047,-4.79493155,400.2476047,-4.79493155,-4.688377516,1.156066889,0.288837928,23.9305846,1681,-20.14,7.486072905,-10.11932295,,,,230.1282956,211.050562
982 123779388533,11/10/2023,British X,,Back,Heifer,,,,399.8742491,-3.321448539,1.064985035,2.366780163,0.591881115,48.99234937,1679,-13.95,9.852853068,-13.44077149,,,,229.9690109,210.8536916
982 123779388533,12/10/2023,British X,,Back,Heifer,,,,399.5008935,-1.847965528,2.503325673,4.006652399,1.002914503,82.93770467,1678,-7.76,13.85950547,-15.28873702,,,,229.8097262,210.6568212
982 123779388533,13/10/2023,British X,,Back,Heifer,400,399.1275379,-0.374482518,399.1275379,-0.374482518,-0.373355603,6.075681584,1.522240639,125.7666088,1676,-1.57,19.93518705,-15.66321954,,,,229.6504415,210.4599507
982 123779388534,11/10/2023,British X,,Back,Heifer,536,533.1458885,-1.148779083,533.1458885,-1.148779083,,6.2729266,1.17658726,129.8495806,2239,-4.82,6.2729266,-1.148779083,,0.129849581,,286.8266904,281.127827
982 123779388534,12/10/2023,British X,,Back,Heifer,,,,533.3374528,-0.479854722,,7.37465074,1.382736333,152.6552703,2240,-2.02,13.64757734,-1.628633805,,,,286.9084175,281.2288389
982 123779388534,13/10/2023,British X,,Back,Heifer,528,533.5290171,0.189069639,533.5290171,0.189069639,0.191564307,8.56545771,1.605434275,177.3049746,2241,0.79,22.21303505,-1.439564167,,,,286.9901446,281.3298507
982 123779388534,14/10/2023,British X,,Back,Heifer,,,,535.4239611,1.042994778,2.746633784,10.23362155,1.911311837,211.835966,2249,4.38,32.44665659,-0.396569389,,,,287.7985845,282.3290547
982 123779388534,15/10/2023,British X,,Back,Heifer,540,537.318905,1.896919917,537.318905,1.896919917,1.894943958,12.04997526,2.242611444,249.4344878,2257,7.97,44.49663185,1.500350527,,,,288.6070245,283.3282586
982 123779388535,29/04/2023,British X,,Back,Heifer,373,344.1453407,-2.948489879,344.1453407,-2.948489879,,2.282250428,0.663164703,47.24258385,1445,-12.38,2.282250428,-2.948489879,,0.047242584,,206.1933867,181.4678381
982 123779388535,30/04/2023,British X,,Back,Heifer,,,,344.3539645,-2.928881365,,2.302691745,0.668699066,47.66571912,1446,-12.3,4.584942173,-5.877371245,,,,206.2823919,181.5778455
982 123779388535,01/05/2023,British X,,Back,Heifer,,,,344.5625884,-2.909272851,,2.323223507,0.674252976,48.09072661,1447,-12.22,6.90816568,-8.786644096,,,,206.3713971,181.6878528
982 123779388535,02/05/2023,British X,,Back,Heifer,,,,344.7712122,-2.889664337,,2.343845706,0.679826396,48.51760612,1448,-12.14,9.252011386,-11.67630843,,,,206.4604023,181.7978602
982 123779388535,03/05/2023,British X,,Back,Heifer,,,,344.9798361,-2.870055823,,2.364558332,0.685419287,48.94635746,1449,-12.05,11.61656972,-14.54636426,,,,206.5494075,181.9078676
982 123779388535,04/05/2023,British X,,Back,Heifer,,,,345.1884599,-2.850447309,,2.385361375,0.691031611,49.37698046,1450,-11.97,14.00193109,-17.39681157,,,,206.6384127,182.0178749
982 123779388535,05/05/2023,British X,,Back,Heifer,,,,345.3970838,-2.830838795,,2.406254827,0.69666333,49.80947491,1451,-11.89,16.40818592,-20.22765036,,,,206.7274179,182.1278823
982 123779388535,06/05/2023,British X,,Back,Heifer,,,,345.6057076,-2.811230282,,2.427238678,0.702314408,50.24384063,1452,-11.81,18.8354246,-23.03888064,,,,206.816423,182.2378896
982 123779388535,07/05/2023,British X,,Back,Heifer,,,,345.8143315,-2.791621768,,2.448312919,0.707984805,50.68007743,1452,-11.72,21.28373752,-25.83050241,,,,206.9054282,182.347897
982 123779388535,08/05/2023,British X,,Back,Heifer,,,,346.0229553,-2.772013254,,2.469477542,0.713674484,51.11818512,1453,-11.64,23.75321506,-28.60251566,,,,206.9944334,182.4579043
